,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription
636,enterprise,Επαναστατικός Λαϊκός Απελευθερωτικός Στρατός/Μέτωπο,,
637,enterprise,Επαναστατική Αριστερά,,
638,enterprise,Exército/Frente/Partido Revolucionário Popular de Libertação,,
639,enterprise,Esquerda Revolucionária,,
640,enterprise,Revolutionäre Volksbefreiungsarmee/-front/- partei,,
641,enterprise,Revolutionäre Linke,,
642,enterprise,Revolutionair Volksbevrijdingsleger/front/partij,,
643,enterprise,Revolutionair Links,,
644,enterprise,Esercito/Fronte/Partito rivoluzionario popolare di liberazione,,
645,enterprise,Sinistra rivoluzionaria,,
646,enterprise,Revoluční lidově osvobozenecká armáda/fronta/strana,,
647,enterprise,Revoluční levice,,
648,enterprise,Revolutsiooniline Rahva Vabastusarmee/ Rinne/Partei,,
649,enterprise,Revolutsioonilised Vasakpoolsed,,
650,enterprise,Forradalmi Népi Felszabadítási Hadsereg/Front/Párt,,
651,enterprise,Forradalmi Baloldal,,
652,enterprise,Revolucionārā Tautas atbrīvošanās armija/fronte/partija,,
653,enterprise,revolucionāri kreisie,,
654,enterprise,Revoliucinė liaudies išlaisvinimo armija/frontas/partija,,
655,enterprise,Revoliucinė kairė,,
656,enterprise,Partia/Front i Armia Wyzwolenia Ludu Tureckiego,,
657,enterprise,Lewica Rewolucyjna,,
658,enterprise,Revolučná ľudová oslobodzovacia armáda/front/strana,,
659,enterprise,Revolučná ľavica,,
660,enterprise,Revolucionarna ljudska osvobodilna vojska/fronta/stranka,,
661,enterprise,Revolucionarna levica,,
662,enterprise,Революционни армия/ фронт / партия за народно освобождение,,
663,enterprise,Революционни леви,,
664,enterprise,Armata/Frontul/Partidul de Eliberare Revoluționară Populară,,
665,enterprise,Stânga Revoluționară,,
666,enterprise,Devrimci Halk Kurtuluş Partisi-Cephesi,,
667,enterprise,Devrimci Halk Kurtulus Partisi-Cephesi,,
668,enterprise,L-Armata/Il-Front/Il-Partit Rivoluzzjonarju/a għal-Liberazzjoni tal-Poplu,,
669,enterprise,Xellug Rivoluzzjonarju,,
670,enterprise,An Eite Chlé Réabhlóideach,,
671,enterprise,Arm/Fronta/Páirtí Saortha Réabhlóidigh an Phobail,,
672,enterprise,Armata/Front/Partit Rivoluzzjonarju għall-Ħelsien tal-Poplu,,
673,enterprise,Folkets revolutionära befrielsefront/parti,,
674,enterprise,ix-Xellug Rivoluzzjonarju,,
675,enterprise,Narodna oslobodilačka revolucionarna vojska/fronta/stranka,,
676,enterprise,Revolucionarna ljevica,,
677,enterprise,Rewolucyjna Ludowa Partia/Front/Armia Wyzwolenia,,
678,enterprise,Vallankumouksellinen vasemmisto,,
679,enterprise,Επαναστατικός Λαϊκός Απελευθερωτικός Στρατός/Μέτωπο/Κόμμα,,
680,enterprise,Shining Path,,
681,enterprise,SL,,
682,enterprise,Sendero Luminoso,,
683,enterprise,Sentier lumineux,,
684,enterprise,Φωτεινό Μονοπάτι,,
685,enterprise,Den lysande stigen,,
686,enterprise,Loistava polku,,
687,enterprise,Den Lysende Sti,,
688,enterprise,Leuchtender Pfad,,
689,enterprise,Lichtend Pad,,
690,enterprise,Sentiero luminoso,,
691,enterprise,Světlá stezka,,
692,enterprise,Särav Tee,,
693,enterprise,Fényes Ösvény,,
694,enterprise,Mirdzošā taka,,
695,enterprise,Šviečiantis kelias,,
696,enterprise,Świetlisty Szlak,,
697,enterprise,Svetlý chodník,,
698,enterprise,Sijoča pot,,
699,enterprise,Светъл път,,
700,enterprise,Cărarea Luminoasă,,
701,enterprise,CL,,
702,enterprise,It-Triq li Tiddi,,
703,enterprise,an Chonair Lonrach,,
704,enterprise,Osvijetljeni put,,
705,enterprise,Calea Luminoasă,,
706,enterprise,Сияйната пътека,,
707,enterprise,Caminho Luminoso,,
708,enterprise,Abu Sayyaf Group,,Philippines
709,enterprise,Al Harakat Al Islamiyya,,Philippines
710,enterprise,Grupo Abu Sayyaf,,Philippines
711,enterprise,Abu Sayyaf Gruppe,,Philippines
712,enterprise,De Groep Abu Sayyaf,,Philippines
713,enterprise,Gruppo Abu Sayyaf,,Philippines
714,enterprise,Grupo Abu Sayyaf,,Philippines
715,enterprise,Groupe Abu Sayyaf,,Philippines
716,enterprise,,,Philippines
717,enterprise,Afghan Support Committee,Peshawar,
718,enterprise,ASC,Peshawar,
719,enterprise,Lajnat Ul Masa Eidatul Afghania,Peshawar,
720,enterprise,Jamiat Ayat-Ur-Rhas Al Islamia,Peshawar,
721,enterprise,Jamiat Ihya Ul Turath Al Islamia,Peshawar,
722,enterprise,Ahya Ul Turas,Peshawar,
723,enterprise,Comité de Apoio ao Afeganistão,Peshawar,
724,enterprise,Αφγανική Επιτροπή Στήριξης,Peshawar,
725,enterprise,Comité de soutien afghan,Peshawar,
726,enterprise,,Peshawar,
727,enterprise,,Peshawar,
728,enterprise,Al-Qaida,,
729,enterprise,Al Qa’ida/ Islamic Army,,
730,enterprise,The Base,,
731,enterprise,Al Qaeda,,
732,enterprise,Islamic Salvation Foundation,,
733,enterprise,The Group for the Preservation of the Holy Sites,,
734,enterprise,The Islamic Army for the Liberation of Holy Places,,
735,enterprise,The World Islamic Front for Jihad Against Jews and Crusaders,,
736,enterprise,Usama Bin Laden Network,,
737,enterprise,Usama Bin Laden Organisation,,
738,enterprise,Al Qaida/Exército islâmico,,
739,enterprise,Fundação da Salvação Islâmica,,
740,enterprise,Grupo para a Preservação dos Lugares Santos,,
741,enterprise,Exército Islâmico de Libertação dos Lugares Santos,,
742,enterprise,Frente Islâmica Mundial para o Jihad Contra os Judeus e os Cruzados,,
743,enterprise,Rede de Osama bin Laden,,
744,enterprise,Organização de Osama bin Laden,,
745,enterprise,Usama Bin Laden Organization,,
746,enterprise,Osama bin Laden-Netzwerk,,
747,enterprise,Osama bin Laden-Organisation,,
748,enterprise,La Base,,
749,enterprise,Usamah bin Laden Network,,
750,enterprise,Usamah bin Laden Organisation,,
751,enterprise,Αλ Κάιντα,,
752,enterprise,Αλ Κάιντα/Ισλαμικός στρατός,,
753,enterprise,Ισλαµικό Ίδρυµα Σωτηρίας,,
754,enterprise,Όµιλος για τη Διαφύλαξη των Αγίων Τόπων,,
755,enterprise,Ισλαµικός Στρατός για την Απελευθέρωση των Αγίων Τόπων,,
756,enterprise,∆ίκτυο του Οσάµα Μπιν Λάντεν,,
757,enterprise,armée islamique,,
758,enterprise,la base,,
759,enterprise,Fondation du salut islamique,,
760,enterprise,Groupe pour la préservation des lieux saints,,
761,enterprise,Armée islamique pour la libération des lieux saints,,
762,enterprise,Front islamique mondial pour le Jihad contre les Juifs et les croisés,,
763,enterprise,Réseau d'Oussama ben Laden,,
764,enterprise,Organisation d'Oussama ben Laden,,
765,enterprise,Παγκόσµιο Ισλαµικό Μέτωπο για τον Ιερό Πόλεµο (Τζιχάντ) κατά των Εβραίων και Σταυροφόρων,,
766,enterprise,Al Qa’ida,,
767,enterprise,Η Βάση,,
768,enterprise,Ал Кайда,,
769,enterprise,базата,,
770,enterprise,Al Qa’ida/ Ислямска армия,,
771,enterprise,Фондация за спасение на исляма,,
772,enterprise,Група за опазване на светите места,,
773,enterprise,Ислямска армия за освобождение на светите места,,
774,enterprise,Световен ислямски фронт за джихад срещу евреите и кръстоносците,,
775,enterprise,Мрежа Осама бин Ладен,,
776,enterprise,Организация „Осама бин Ладен“,,
777,enterprise,Al-Kajdá,,
778,enterprise,síť Usámy Bin Ládina,,
779,enterprise,organizace Usámy Bin Ládina,,
780,enterprise,Sieć Osamy Bin Lagena,,
781,enterprise,Organizacja Osamy Bin Ladena,,
782,enterprise,Al Kaida,,
783,enterprise,baza,,
784,enterprise,Islamska rešilna fundacija,,
785,enterprise,Skupina za ohranitev svetih krajev,,
786,enterprise,Islamska vojska za osvoboditev svetih krajev,,
787,enterprise,Svetovna islamska fronta za džihad proti Judom in križarjem,,
788,enterprise,mreža Osame bin Ladna,,
789,enterprise,organizacija Osame bin Ladna,,
790,enterprise,Al Qa’ida / Islamska vojska,,
791,enterprise,Baza,,
792,enterprise,Fundația salvării islamice,,
793,enterprise,Grupul pentru păstrarea locurilor sfinte,,
794,enterprise,Armata islamică de eliberare a locurilor sfinte,,
795,enterprise,Frontul islamic mondial pentru Jihadul împotriva evreilor și a cruciaților,,
796,enterprise,Rețeaua lui Osama ben Laden,,
797,enterprise,Organizația lui Osama ben Laden,,
798,enterprise,Al Qa’ida/Armata islamică,,
799,enterprise,Al Rashid Trust,Lahore,Pakistan
800,enterprise,Al-Rasheed Trust,Lahore,Pakistan
801,enterprise,Al Rasheed Trust,Lahore,Pakistan
802,enterprise,Al-Rashid Trust,Lahore,Pakistan
803,enterprise,Aid Organisation of the Ulema,Lahore,Pakistan
804,enterprise,Al Amin Welfare Trust,Lahore,Pakistan
805,enterprise,Al Amin Trust,Lahore,Pakistan
806,enterprise,Al Ameen Trust,Lahore,Pakistan
807,enterprise,Al-Ameen Trust,Lahore,Pakistan
808,enterprise,Al Madina Trust,Lahore,Pakistan
809,enterprise,Al-Madina Trust,Lahore,Pakistan
810,enterprise,Организация за подпомагане на Ulema,Lahore,Pakistan
811,enterprise,Organizzazzjoni tal- Għajnuna tal-Ulema,Lahore,Pakistan
812,enterprise,,Lahore,Pakistan
813,enterprise,,Lahore,Pakistan
814,enterprise,,Lahore,Pakistan
815,enterprise,,Lahore,Pakistan
816,enterprise,,Lahore,Pakistan
817,enterprise,,Lahore,Pakistan
818,enterprise,,Lahore,Pakistan
819,enterprise,,Lahore,Pakistan
820,enterprise,,Lahore,Pakistan
821,enterprise,,Lahore,Pakistan
822,enterprise,,Lahore,Pakistan
823,enterprise,Al-Itihaad Al-Islamiya,,
824,enterprise,AIAI,,
825,enterprise,Egyptian Islamic Jihad,,
826,enterprise,Egyptian Al-Jihad,,
827,enterprise,Jihad Group,,
828,enterprise,New Jihad,,
829,enterprise,Jihad islamique égyptien,,
830,enterprise,Al-Jihad égyptien,,
831,enterprise,nouveau Jihad,,
832,enterprise,Egyptian Islamic Movement,,
833,enterprise,mouvement islamique égyptien,,
834,enterprise,Al-Jihad,,
835,enterprise,Movimento Islâmico Egípcio,,
836,enterprise,Египетски ислямски джихад,,
837,enterprise,Египетски Al-Jihad,,
838,enterprise,Групата джихад,,
839,enterprise,Нов джихад,,
840,enterprise,Египетски ислямско движение,,
841,enterprise,Armed Islamic Group,,
842,enterprise,GIA,,
843,enterprise,Al Jamm'ah Al Islamiah Al-Musallah,,
844,enterprise,Groupe Islamique Armé,,
845,enterprise,Grupo Islâmico Armado,,
846,enterprise,Gruppo Islamico Armato,,
847,enterprise,Ένοπλη Ισλαµική Οµάδα,,
848,enterprise,Groupe islamique armé,,
849,enterprise,Въоръжена ислямска група,,
850,enterprise,Grupp Islamiku Armat,,
851,enterprise,Grupul islamic armat,,
852,enterprise,Ozbrojená islamská skupina,,
853,enterprise,Asbat al-Ansar,,Lebanon
854,enterprise,,,Lebanon
855,enterprise,Harakat Ul-Mujahidin,,Pakistan
856,enterprise,HUM,,Pakistan
857,enterprise,Al-Faran,,Pakistan
858,enterprise,Al-Hadid,,Pakistan
859,enterprise,Al-Hadith,,Pakistan
860,enterprise,Harakat Ul-Ansar,,Pakistan
861,enterprise,HUA,,Pakistan
862,enterprise,Harakat Ul-Mujahideen,,Pakistan
863,enterprise,,,Pakistan
864,enterprise,Islamic Army of Aden,,
865,enterprise,Exército Islâmico de Aden,,
866,enterprise,Esercito islamico di Aden,,
867,enterprise,Ισλαµικός στρατός του Άντεν,,
868,enterprise,Armée islamique d'Aden,,
869,enterprise,Islamic Movement of Uzbekistan,,
870,enterprise,IMU,,
871,enterprise,Movimento Islâmico do Usbequistão,,
872,enterprise,MIU,,
873,enterprise,Movimento islamico dell'Uzbekistan,,
874,enterprise,Ισλαµικό Κίνηµα του Ουζµπεκιστάν,,
875,enterprise,Mouvement islamique de l'Ouzbékistan,,
876,enterprise,Jaish-I-Momhammed,,Pakistan
877,enterprise,Army of Mohammed,,Pakistan
878,enterprise,ESERCITO DI MAOMETTO,,Pakistan
879,enterprise,ARMÉE de MOHAMMED,,Pakistan
880,enterprise,,,Pakistan
881,enterprise,Jam'yah Ta'awun Al-Islamia,Kandahar City,Afghanistan
882,enterprise,Society of Islamic Cooperation,Kandahar City,Afghanistan
883,enterprise,Ja'miyat Al Ta'awun Al Islamiyya,Kandahar City,Afghanistan
884,enterprise,JIT,Kandahar City,Afghanistan
885,enterprise,SOCIEDADE DE COOPERAÇÃO ISLÂMICA,Kandahar City,Afghanistan
886,enterprise,SOCIETÀ COOPERATIVA ISLAMICA,Kandahar City,Afghanistan
887,enterprise,SOCIÉTÉ de COOPÉRATION ISLAMIQUE,Kandahar City,Afghanistan
888,enterprise,,Kandahar City,Afghanistan
889,enterprise,Libyan Islamic Fighting Group,,Libya
890,enterprise,Grupo Islâmico Combatente da Líbia,,Libya
891,enterprise,Groupe libyen de combat pour l'Islam,,Libya
892,enterprise,LIFG,,Libya
893,enterprise,Grupp Ġellied Iżlamiku Libjan,,Libya
894,enterprise,Либийска ислямска бойна група,,Libya
895,enterprise,,,Libya
896,enterprise,RABITA TRUST,Lahore,Pakistan
897,enterprise,,Lahore,Pakistan
898,enterprise,,Lahore,Pakistan
899,enterprise,Revival of Islamic Heritage Society,Office Locations,Pakistan
900,enterprise,RIHS,Office Locations,Pakistan
901,enterprise,Jamiat Ihia Al-Turath Al-Islamiya,Office Locations,Pakistan
902,enterprise,Revival of Islamic Society Heritage on the African Continent,Office Locations,Pakistan
903,enterprise,Jamia Ihya Ul Turath,Office Locations,Pakistan
904,enterprise,Sociedade da Restauração do Património Islâmico,Office Locations,Pakistan
905,enterprise,Restauração do Património Social Islâmico do Continente Africano,Office Locations,Pakistan
906,enterprise,Islami Pärandi Taaselustamise Ühing,Office Locations,Pakistan
907,enterprise,Islami Pärandi Taaselustamise Ühing Aafrika Mandril,Office Locations,Pakistan
908,enterprise,Al-Furqan Welfare Foundation,Office Locations,Pakistan
909,enterprise,Al-Furqan Foundation Welfare Trust,Office Locations,Pakistan
910,enterprise,,Office Locations,Pakistan
911,enterprise,,Office Locations,Pakistan
912,enterprise,Salafist Group for Call and Combat,,Algeria
913,enterprise,GSPC,,Algeria
914,enterprise,Le Groupe Salafiste pour la Prédiction et le Combat,,Algeria
915,enterprise,Grupo Salafista de Prédica e Combate,,Algeria
916,enterprise,Gruppo salafista per la predicazione e il combattimento,,Algeria
917,enterprise,Οµάδα σαλαφιστών µαχητών και ιεροκηρύκων,,Algeria
918,enterprise,The Organization of Al-Qaida in the Islamic Maghreb,,Algeria
919,enterprise,Al Qaïda au Maghreb islamique,,Algeria
920,enterprise,AQMI,,Algeria
921,enterprise,Grupo Salafista para la Predicación y el Combate,,Algeria
922,enterprise,Al-Qaida organizācija Islama Magrebas valstīs,,Algeria
923,enterprise,Organização da Al-Qaida no Magrebe Islâmico,,Algeria
924,enterprise,Organizația Al-Qaida în Magrebul islamic,,Algeria
925,enterprise,AQIM,,Algeria
926,enterprise,,,Algeria
927,enterprise,,,Algeria
928,enterprise,,,Algeria
929,enterprise,,,Algeria
930,enterprise,,,Algeria
931,enterprise,,,Algeria
932,,,,
933,,,,
934,,,,
935,,,,
936,,,,
937,,,,
938,,,,
939,,,,
940,,,,
941,,,,
942,,,,
943,person,Abdul Hai Hazem Abdul Qader,Kabul City,
944,person,Abdul Hai Hazem,Kabul City,
945,person,,Kabul City,
946,person,,Kabul City,
947,person,,Kabul City,
948,person,,Kabul City,
949,person,,Kabul City,
950,,,,
951,,,,
952,,,,
953,,,,
954,,,,
955,,,,
956,,,,
957,,,,
958,,,,
959,,,,
960,,,,
961,,,,
962,,,,
963,person,Abdul Rahman Yasin,,Unknown
964,person,Abdul Rahman S. Taha,,Unknown
965,person,Abdul Rahman S. Taher,,Unknown
966,person,Abdul Rahman Said Yasin,,Unknown
967,person,Aboud Yasin,,Unknown
968,person,,,Unknown
969,person,,,Unknown
970,person,,,Unknown
971,person,,,Unknown
972,person,,,Unknown
973,person,,,Unknown
974,person,Abdullah Ahmed Abdullah El Alfi,,
975,person,Abu Mariam,,
976,person,Abu Mohamed Al-Masri,,
977,person,Saleh,,
978,person,,,
979,person,,,
980,person,Abu Hafs the Mauritanian,,
981,person,Mahfouz Ould Al-Walid,,
982,person,Khalid Al-Shanqiti,,
983,person,Mafouz Walad Al-Walid,,
984,person,Abu Hafs de Mauritaniër,,
985,person,Abu Hafs il Mauritano,,
986,person,Abu Hafs el Mauritano,,
987,person,Abu Hafs a mauritániai,,
988,person,Abu Hafs il-Mawritani,,
989,person,Abu Hafs Mauretańczyk,,
990,person,,,
991,person,,,
992,person,Agha,,
993,person,,,
994,person,,,
995,person,,,
996,person,Abdul Manan Agha,,
997,person,Abdul Manan,,
998,person,Abdul Man’am Saiyid,,
999,person,Saiyid Abd al-Man,,
1000,person,Sayed Mohammad Azim Agha,,
1001,person,Sayed Mohammad Azim Agha,,
1002,person,Agha Saheb,,
1003,person,,,
1004,person,,,
1005,person,,,
1006,person,Sayyed Ghiassouddine Agha,,
1007,person,Sayed Ghias,,
1008,person,Sayed Ghiasuddin Sayed Ghousuddin,,
1009,person,Sayyed Ghayasudin,,
1010,person,,,
1011,person,,,
1012,person,Mohammad Ahmadi,,
1013,person,,,
1014,person,,,
1015,person,,,
1016,person,Ahmed Khalfan Ghailani,,United States
1017,person,Ahmed The Tanzanian,,United States
1018,person,Foopie,,United States
1019,person,Fupi,,United States
1020,person,Ahmad,,United States
1021,person,Ahmed,,United States
1022,person,Ahmed,,United States
1023,person,Ahmed,,United States
1024,person,Ahmed,,United States
1025,person,Ahmed,,United States
1026,person,Ahmed,,United States
1027,person,Al Tanzani,,United States
1028,person,Ali,,United States
1029,person,Bakr,,United States
1030,person,Abubakary Khalfan Ahmed Ghailani,,United States
1031,person,Ahmed Ghailani,,United States
1032,person,Ahmad Khalafan Ghilani,,United States
1033,person,Hussein,,United States
1034,person,Khabar,,United States
1035,person,Khalfan,,United States
1036,person,Mohammed,,United States
1037,person,Ahmed le Tanzanien,,United States
1038,person,Haytham al-Kini,,United States
1039,person,Ahmed el Tanzano,,United States
1040,person,Ahmed Tanzanianul,,United States
1041,person,,,United States
1042,person,,,United States
1043,person,,,United States
1044,person,,,United States
1045,person,,,United States
1046,person,,,United States
1047,person,Haji Ahmad Jan,,
1048,person,Ahmed Jan Akhund,,
1049,person,Ahmed Jan Akhundzada Wazir,,
1050,person,,,
1051,person,,,
1052,person,,,
1053,person,Mohammad Essa Akhund,,
1054,person,,,
1055,person,,,
1056,person,Attiqullah Akhund,,
1057,person,,,
1058,person,,,
1059,person,Akhund,,
1060,person,Shahidwror,,
1061,person,Allahdad,,
1062,person,Allah Dad Matin,,
1063,person,,,
1064,person,,,
1065,person,,,
1066,,,,
1067,,,,
1068,,,,
1069,,,,
1070,,,,
1071,,,,
1072,,,,
1073,,,,
1074,,,,
1075,person,Mohammad Abbas Akhund,,
1076,person,,,
1077,person,,,
1078,person,Muhammad Al-Hamati,Al,
1079,person,Abu Asim Al-Makki,Al,
1080,person,Muhammad Muhammad Abdullah Al-Ahdal,Al,
1081,person,Mohamed Mohamed Abdullah Al-Ahdal,Al,
1082,person,Ahmed,Al,
