,Entity_EU_ReferenceNumber,Entity_SubjectType_ClassificationCode,NameAlias_WholeName,Address_City,Address_CountryDescription
16432,EU.7066.4,person,Иванюженков Борис Викторович,,
16433,EU.7066.4,person,Boris Ivanyuzhenkov,,
16434,EU.7066.4,person,,,
16435,EU.7067.3,person,Соболев Виктор Иванович,,
16436,EU.7067.3,person,Viktor Sobolev,,
16437,EU.7067.3,person,,,
16438,EU.7068.2,person,Авдеев Михаил Юрьевич,,
16439,EU.7068.2,person,Mikhail Avdeyev,,
16440,EU.7068.2,person,,,
16441,EU.7069.1,person,Останина Нина Александровна,,
16442,EU.7069.1,person,Nina Ostanina,,
16443,EU.7069.1,person,,,
16444,EU.7070.76,person,Бессонов Евгений Иванович,,
16445,EU.7070.76,person,Yevgeny Bessonov,,
16446,EU.7070.76,person,,,
16447,EU.7071.75,person,Езерский Николай Николаевич,,
16448,EU.7071.75,person,Nikolay Yezersky,,
16449,EU.7071.75,person,,,
16450,EU.7072.74,person,Обухов Сергей Павлович,,
16451,EU.7072.74,person,Sergei Obukhov,,
16452,EU.7072.74,person,,,
16453,EU.7073.73,person,Парфенов Денис Андреевич,,
16454,EU.7073.73,person,Denis Parfyonov,,
16455,EU.7073.73,person,,,
16456,EU.7074.72,person,Андрей Анатольевич Алехин,,
16457,EU.7074.72,person,Andrei Anatolyevich Alekhin,,
16458,EU.7074.72,person,,,
16459,EU.7075.71,person,Аммосов Петр Револьдович,,
16460,EU.7075.71,person,Petr Revoldovich Ammosov,,
16461,EU.7075.71,person,,,
16462,EU.7076.70,person,Казанков Сергей Иванович,,
16463,EU.7076.70,person,Sergei Kazankov,,
16464,EU.7076.70,person,,,
16465,EU.7077.69,person,Лебедев Олег Александрович,,
16466,EU.7077.69,person,Oleg Lebedev,,
16467,EU.7077.69,person,,,
16468,EU.7078.68,person,Матвеев Михаил Николаевич,,
16469,EU.7078.68,person,Mikhail Matveyev,,
16470,EU.7078.68,person,,,
16471,EU.7079.67,person,Прусакова Мария Николаевна,,
16472,EU.7079.67,person,Maria Prusakova,,
16473,EU.7079.67,person,,,
16474,EU.7080.45,person,Смолин Олег Николаевич,,
16475,EU.7080.45,person,Oleg Smolin,,
16476,EU.7080.45,person,,,
16477,EU.7081.44,person,Щапов Михаил Викторович,,
16478,EU.7081.44,person,Mikhail Shchapov,,
16479,EU.7081.44,person,,,
16480,EU.7082.43,person,Каргинов Сергей Генрихович,,
16481,EU.7082.43,person,Sergei Karginov,,
16482,EU.7082.43,person,,,
16483,EU.7083.42,person,Нилов Ярослав Евгеньевич,,
16484,EU.7083.42,person,Yaroslav Nilov,,
16485,EU.7083.42,person,,,
16486,EU.7084.41,person,Владимир Владимирович Сипягин,,
16487,EU.7084.41,person,Vladimir Sipyagin,,
16488,EU.7084.41,person,,,
16489,EU.7085.40,person,Власов Василий Максимович,,
16490,EU.7085.40,person,Vasily Vlasov,,
16491,EU.7085.40,person,,,
16492,EU.7086.39,person,Чернышов Борис Александрович,,
16493,EU.7086.39,person,Boris Chernyshov,,
16494,EU.7086.39,person,,,
16495,EU.7087.38,person,Луговой Андрей Константинович,,
16496,EU.7087.38,person,Andrey Lugovoy,,
16497,EU.7087.38,person,,,
16498,EU.7088.37,person,Свищев Дмитрий Александрович,,
16499,EU.7088.37,person,Dmitry Svishchev,,
16500,EU.7088.37,person,,,
16501,EU.7089.36,person,Селезнев Валерий Сергеевич,,
16502,EU.7089.36,person,Valery Seleznyov,,
16503,EU.7089.36,person,,,
16504,EU.7090.14,person,Панеш Каплан Мугдинович,,
16505,EU.7090.14,person,Kaplan Panesh,,
16506,EU.7090.14,person,,,
16507,EU.7091.13,person,Свистунов Аркадий Николаевич,,
16508,EU.7091.13,person,Arkady Svistunov,,
16509,EU.7091.13,person,,,
16510,EU.7092.12,person,Наумов Станислав Александрович,,
16511,EU.7092.12,person,Stanislav Naumov,,
16512,EU.7092.12,person,,,
16513,EU.7093.11,person,Кошелев Владимир Алексеевич,,
16514,EU.7093.11,person,Vladimir Koshelev,,
16515,EU.7093.11,person,,,
16516,EU.7094.10,person,Мусатов Иван Михайлович,,
16517,EU.7094.10,person,Ivan Musatov,,
16518,EU.7094.10,person,,,
16519,EU.7095.9,person,Марков Евгений Владимирович,,
16520,EU.7095.9,person,Yevgeny Markov,,
16521,EU.7095.9,person,,,
16522,EU.7096.8,person,Сухарев Иван Константинович,,
16523,EU.7096.8,person,Ivan Sukharev,,
16524,EU.7096.8,person,,,
16525,EU.7097.7,person,Пайкин Борис Романович,,
16526,EU.7097.7,person,Boris Paykin,,
16527,EU.7097.7,person,,,
16528,EU.7098.6,person,Напсо Юрий Аисович,,
16529,EU.7098.6,person,Yuri Napso,,
16530,EU.7098.6,person,,,
16531,EU.7099.5,person,Диденко Алексей Николаевич,,
16532,EU.7099.5,person,Aleksei Didenko,,
16533,EU.7099.5,person,,,
16534,EU.7100.11,person,Журавлев Алексей Александрович,,
16535,EU.7100.11,person,Aleksei Zhuravlyev,,
16536,EU.7100.11,person,,,
16537,EU.7101.10,person,Леонов Сергей Дмитриевич,,
16538,EU.7101.10,person,Sergei Leonov,,
16539,EU.7101.10,person,,,
16540,EU.7102.9,person,Семигин Геннадий Юрьевич,,
16541,EU.7102.9,person,Gennady Semigin,,
16542,EU.7102.9,person,,,
16543,EU.7103.8,person,Терентьев Александр Васильевич,,
16544,EU.7103.8,person,Aleksandr Terentyev,,
16545,EU.7103.8,person,,,
16546,EU.7104.7,person,Тумусов Федот Семёнович,,
16547,EU.7104.7,person,Fedot Tumusov,,
16548,EU.7104.7,person,,,
16549,EU.7105.6,person,Каноков Тимур Борисович,,
16550,EU.7105.6,person,Timur Kanokov,,
16551,EU.7105.6,person,,,
16552,EU.7106.5,person,Ананских Игорь Александрович,,
16553,EU.7106.5,person,Igor Ananskikh,,
16554,EU.7106.5,person,,,
16555,EU.7107.4,person,Белоусов Вадим Владимирович,,
16556,EU.7107.4,person,Vadim Belousov,,
16557,EU.7107.4,person,,,
16558,EU.7108.3,person,Гусев Дмитрий Геннадьевич,,
16559,EU.7108.3,person,Dmitry Gusev,,
16560,EU.7108.3,person,,,
16561,EU.7109.2,person,Ремезков Александр Александрович,,
16562,EU.7109.2,person,Aleksandr Remezkov,,
16563,EU.7109.2,person,,,
16564,EU.7110.77,person,Кузнецов Андрей Анатольевич,,
16565,EU.7110.77,person,Andrei Kuznetsov,,
16566,EU.7110.77,person,,,
16567,EU.7111.76,person,Кабышев Сергей Владимирович,,
16568,EU.7111.76,person,Sergei Kabyshev,,
16569,EU.7111.76,person,,,
16570,EU.7112.75,person,Делягин Михаил Геннадьевич,,
16571,EU.7112.75,person,Mikhail Delyagin,,
16572,EU.7112.75,person,,,
16573,EU.7113.74,person,Нилов Олег Анатольевич,,
16574,EU.7113.74,person,Oleg Nilov,,
16575,EU.7113.74,person,,,
16576,EU.7114.73,person,Бурляев Николай Петрович,,
16577,EU.7114.73,person,Nikolai Burlyayev,,
16578,EU.7114.73,person,,,
16579,EU.7115.72,person,Аксаков Анатолий Геннадьевич,,
16580,EU.7115.72,person,Anatoli Aksakov,,
16581,EU.7115.72,person,,,
16582,EU.7116.71,person,Аксёненко Александр Сергеевич,,
16583,EU.7116.71,person,Aleksandr Aksyonenko,,
16584,EU.7116.71,person,,,
16585,EU.7117.70,person,Анатолій Олександрович Вассерман,,
16586,EU.7117.70,person,Анато́лий Алекса́ндрович Ва́ссерман,,
16587,EU.7117.70,person,Anatoly Wasserman,,
16588,EU.7117.70,person,,,
16589,EU.7118.69,person,Валерий Карлович Гартунг,,
16590,EU.7118.69,person,Valery Gartung,,
16591,EU.7118.69,person,,,
16592,EU.7119.68,person,Григорьев Юрий Иннокентьевич,,
16593,EU.7119.68,person,Yuri Grigoryevich,,
16594,EU.7119.68,person,,,
16595,EU.7120.46,person,Кузнецов Дмитрий Вадимович,,
16596,EU.7120.46,person,Dmitri Kuznetsov,,
16597,EU.7120.46,person,,,
16598,EU.7121.45,person,Лантратова Яна Валерьевна,,
16599,EU.7121.45,person,Yana Lantratova,,
16600,EU.7121.45,person,,,
16601,EU.7122.44,person,Лисицын Анатолий Иванович,,
16602,EU.7122.44,person,Anatoli Lisitsyn,,
16603,EU.7122.44,person,,,
16604,EU.7123.43,person,Хованская Галина Петровна,,
16605,EU.7123.43,person,Galina Khovanskaya,,
16606,EU.7123.43,person,,,
16607,EU.7124.42,person,Сергей Васильевич Яхнюк,,
16608,EU.7124.42,person,Sergey Yakhnyuk,,
16609,EU.7124.42,person,,,
16610,EU.7125.41,person,Александр Владимирович Якубовский,,
16611,EU.7125.41,person,Alexander Yakubovsky,,
16612,EU.7125.41,person,,,
16613,EU.7126.40,person,Ягафаров Азат Фердинандович,,
16614,EU.7126.40,person,Azat Ferdinandovich Yagafarov,,
16615,EU.7126.40,person,,,
16616,EU.7127.39,person,Александр Владимирович Щербаков,,
16617,EU.7127.39,person,Aleksandr Shcherbakov,,
16618,EU.7127.39,person,,,
16619,EU.7128.38,person,Щеглов Николай Михайлович,,
16620,EU.7128.38,person,Nikolai Shcheglov,,
16621,EU.7128.38,person,,,
16622,EU.7129.37,person,Адальби Люлевич Шхагошев,,
16623,EU.7129.37,person,Adalbi Shhagoshev,,
16624,EU.7129.37,person,,,
16625,EU.7130.15,person,Вадим Николаевич Шувалов,,
16626,EU.7130.15,person,Vadim Shuvalov,,
16627,EU.7130.15,person,,,
16628,EU.7131.14,person,Игорь Николаевич Шубин,,
16629,EU.7131.14,person,Igor Shubin,,
16630,EU.7131.14,person,,,
16631,EU.7132.13,person,Надежда Васильевна Школкина,,
16632,EU.7132.13,person,Nadezhda Shkolkina,,
16633,EU.7132.13,person,,,
16634,EU.7133.12,person,Антон Владимирович Шипулин,,
16635,EU.7133.12,person,Anton Shipulin,,
16636,EU.7133.12,person,,,
16637,EU.7134.11,person,Юрий Николаевич Швыткин,,
16638,EU.7134.11,person,Yuri Shvytkin,,
16639,EU.7134.11,person,,,
16640,EU.7135.10,person,Сергей Викторович Чижов,,
16641,EU.7135.10,person,Sergey Chizhov,,
16642,EU.7135.10,person,,,
16643,EU.7136.9,person,Алексей Юрьевич Черняк,,
16644,EU.7136.9,person,Alexey Chernyak,,
16645,EU.7136.9,person,,,
16646,EU.7137.8,person,Сергей Владимирович Чепиков,,
16647,EU.7137.8,person,Sergei Tchepikov,,
16648,EU.7137.8,person,,,
16649,EU.7138.7,person,Чаплин,,
16650,EU.7138.7,person,Nikita Yurevich Chaplin,,
16651,EU.7138.7,person,,,
16652,EU.7139.6,person,Елена Моисеевна Цунаева,,
16653,EU.7139.6,person,Elena Moiseevna Tsunaeva,,
16654,EU.7139.6,person,,,
16655,EU.7140.81,person,Николай Григорьевич Цед,,
16656,EU.7140.81,person,Nikolay Grigorevich Tsed,,
16657,EU.7140.81,person,,,
16658,EU.7141.80,person,Мурат Русланович Хасанов,,
16659,EU.7141.80,person,Murat Khasanov,,
16660,EU.7141.80,person,,,
16661,EU.7142.79,person,Харченко Екатерина Владимировна,,
16662,EU.7142.79,person,Ekaterina Vladimirovna Kharchenko,,
16663,EU.7142.79,person,,,
16664,EU.7143.78,person,Хамзаев Бийсултан Султанбиевич,,
16665,EU.7143.78,person,Sultan Khamzaev,,
16666,EU.7143.78,person,,,
16667,EU.7144.77,person,Тамара Ивановна Фролова,,
16668,EU.7144.77,person,Tamara Frolova,,
16669,EU.7144.77,person,,,
16670,EU.7145.76,person,Вячеслав Васильевич Фомичёв,,
16671,EU.7145.76,person,Vyacheslav Vasilevich Fomichev,,
16672,EU.7145.76,person,,,
16673,EU.7146.75,person,Вячеслав Фетисов,,
16674,EU.7146.75,person,Vyacheslav Fetisov,,
16675,EU.7146.75,person,,,
16676,EU.7147.74,person,Павел Михайлович Федяев,,
16677,EU.7147.74,person,Pavel Fedyaev,,
16678,EU.7147.74,person,,,
16679,EU.7148.73,person,Евгений Алексеевич Фёдоров,,
16680,EU.7148.73,person,Yevgeny Fyodorov,,
16681,EU.7148.73,person,,,
16682,EU.7149.72,person,Айрат Закиевич Фаррахов,,
16683,EU.7149.72,person,Airat Farrakhov,,
16684,EU.7149.72,person,,,
16685,EU.7150.50,person,Оксана Николаевна Фадина,,
16686,EU.7150.50,person,Oksana Fadina,,
16687,EU.7150.50,person,,,
16688,EU.7151.49,person,Римма Амировна Утяшева,,
16689,EU.7151.49,person,Rimma Amirovna Utyasheva,,
16690,EU.7151.49,person,,,
16691,EU.7152.48,person,Лариса Николаевна Тутова,,
16692,EU.7152.48,person,Larisa Tutova,,
16693,EU.7152.48,person,,,
16694,EU.7153.47,person,Артём Викторович Туров,,
16695,EU.7153.47,person,Artyom Turov,,
16696,EU.7153.47,person,,,
16697,EU.7154.46,person,Андрей Фёдорович Трифонов,,
16698,EU.7154.46,person,Andrey Fedorovich Trifonov,,
16699,EU.7154.46,person,,,
16700,EU.7155.45,person,Александр Павлович Тетердинко,,
16701,EU.7155.45,person,Aleksandr Pavlovich Teterdinko,,
16702,EU.7155.45,person,,,
16703,EU.7156.44,person,Роман Игоревич Терюшков,,
16704,EU.7156.44,person,Roman Teryushkov,,
16705,EU.7156.44,person,,,
16706,EU.7157.43,person,Михаил Борисович Терентьев,,
16707,EU.7157.43,person,Mikhail Terentyev,,
16708,EU.7157.43,person,,,
16709,EU.7158.42,person,Сергей Юрьевич Тен,,
16710,EU.7158.42,person,Sergey Ten,,
16711,EU.7158.42,person,,,
16712,EU.7159.41,person,Муслим Барисович Татриев,,
16713,EU.7159.41,person,Muslim Barisovich Tatriev,,
16714,EU.7159.41,person,,,
16715,EU.7160.19,person,Михаил Васильевич Тарасенко,,
16716,EU.7160.19,person,Michail Vasilevich Tarasenko,,
16717,EU.7160.19,person,,,
16718,EU.7161.18,person,Артур Борисович Таймазов,,
16719,EU.7161.18,person,Artur Taymazov,,
16720,EU.7161.18,person,,,
16721,EU.7162.17,person,Екатерина Петровна Стенякина,,
16722,EU.7162.17,person,Ekaterina Stenyakina,,
16723,EU.7162.17,person,,,
16724,EU.7163.16,person,Михаил Евгеньевич Старшинов,,
16725,EU.7163.16,person,Mikhail Starshinov,,
16726,EU.7163.16,person,,,
16727,EU.7164.15,person,Александр Юрьевич Спиридонов,,
16728,EU.7164.15,person,Aleksandr Yurevich Spiridonov,,
16729,EU.7164.15,person,,,
16730,EU.7165.14,person,Сергей Анатольевич Соловьев,,
16731,EU.7165.14,person,Sergey Anatolevich Solovev,,
16732,EU.7165.14,person,,,
16733,EU.7166.13,person,Сергей Михайлович Сокол,,
16734,EU.7166.13,person,Sergey Sokol,,
16735,EU.7166.13,person,,,
16736,EU.7167.12,person,Виктор Владимирович Смирнов,,
16737,EU.7167.12,person,Viktor Vladimirovich Smirnov,,
16738,EU.7167.12,person,,,
16739,EU.7168.11,person,Валерий Степанович Скруг,,
16740,EU.7168.11,person,Valeriy Skrug,,
16741,EU.7168.11,person,,,
16742,EU.7169.10,person,Андрей Владимирович Скоч,,
16743,EU.7169.10,person,Andrei Skoch,,
16744,EU.7169.10,person,,,
16745,EU.7170.85,person,Геннадий Иванович Скляр,,
16746,EU.7170.85,person,Gennadiy Sklyar,,
16747,EU.7170.85,person,,,
16748,EU.7171.84,person,Александр Анатольевич Скачков,,
16749,EU.7171.84,person,Aleksandr Anatolevich Skachkov,,
16750,EU.7171.84,person,,,
16751,EU.7172.83,person,Алексей Владимирович Ситников,,
16752,EU.7172.83,person,Aleksey Sitnikov,,
16753,EU.7172.83,person,,,
16754,EU.7173.82,person,Симигин Павел Владимирович,,
16755,EU.7173.82,person,Pavel Vladimirovich Simigin,,
16756,EU.7173.82,person,,,
16757,EU.7174.81,person,Симановский Леонид Яковлевич,,
16758,EU.7174.81,person,Leonid Jakovlevitch Simanovskiy,,
16759,EU.7174.81,person,,,
16760,EU.7175.80,person,Сенин Владимир Борисович,,
16761,EU.7175.80,person,Vladimir Borisovich Senin,,
16762,EU.7175.80,person,,,
16763,EU.7176.79,person,Селиверстов Виктор Валентинович,,
16764,EU.7176.79,person,Viktor Seliverstov,,
16765,EU.7176.79,person,,,
16766,EU.7177.78,person,Айдын Николаевич Сарыглар,,
16767,EU.7177.78,person,Aydyn Nikolaevich Saryglar,,
16768,EU.7177.78,person,,,
16769,EU.7178.77,person,Юлия Владимировна Саранова,,
16770,EU.7178.77,person,Yuliya Vladimirovna Saranova,,
16771,EU.7178.77,person,,,
16772,EU.7179.76,person,Шамсаил Юнусович Саралиев,,
16773,EU.7179.76,person,Shamsail Saraliyev,,
16774,EU.7179.76,person,,,
16775,EU.7180.54,person,Александр Михайлович Самокутяев,,
16776,EU.7180.54,person,Aleksandr Samokutyaev,,
16777,EU.7180.54,person,,,
16778,EU.7181.53,person,Владимир Игоревич Самокиш,,
16779,EU.7181.53,person,Vladimir Igorevich Samokish,,
16780,EU.7181.53,person,,,
16781,EU.7182.52,person,Алла Леонидовна Салаева,,
16782,EU.7182.52,person,Alla Leonidovna Salaeva,,
16783,EU.7182.52,person,,,
16784,EU.7183.51,person,Олег Владимирович Савченко,,
16785,EU.7183.51,person,Oleg Savchenko,,
16786,EU.7183.51,person,,,
16787,EU.7184.50,person,Дмитрий Иванович Савельев,,
16788,EU.7184.50,person,Dmitry Savelyev,,
16789,EU.7184.50,person,,,
16790,EU.7185.49,person,Хизри Магомедович Абакаров,,
16791,EU.7185.49,person,Khizri Abakarov,,
16792,EU.7185.49,person,,,
16793,EU.7186.48,person,Бекхан Вахаевич Агаев,,
16794,EU.7186.48,person,Bekkhan Agayev,,
16795,EU.7186.48,person,,,
16796,EU.7187.47,person,Рахим Азизбоевич Азимов,,
16797,EU.7187.47,person,Rahim Asimov,,
16798,EU.7187.47,person,,,
16799,EU.7188.46,person,Эльвира Ринатовна Аиткулова,,
16800,EU.7188.46,person,Elvira Aitkulova,,
16801,EU.7188.46,person,,,
16802,EU.7189.45,person,Николай Николаевич Алексеенко,,
16803,EU.7189.45,person,Nikolay Alexeyenko,,
16804,EU.7189.45,person,,,
16805,EU.7190.23,person,Сергей Викторович Алтухов,,
16806,EU.7190.23,person,Sergey Altukhov,,
16807,EU.7190.23,person,,,
16808,EU.7191.22,person,Андрей Геннадьевич Альшевских,,
16809,EU.7191.22,person,Andrey Alshevskih,,
16810,EU.7191.22,person,,,
16811,EU.7192.21,person,Ольга Николаевна Амельченкова,,
16812,EU.7192.21,person,Olga Amelchenkova,,
16813,EU.7192.21,person,,,
16814,EU.7193.20,person,Андрей Анатольевич Аникеев,,
16815,EU.7193.20,person,Andrey Anikeyev,,
16816,EU.7193.20,person,,,
16817,EU.7194.19,person,Григорий Викторович Аникеев,,
16818,EU.7194.19,person,Grigori Wiktorowitsch Anikeev,,
16819,EU.7194.19,person,,,
16820,EU.7195.18,person,Игорь Александрович Антропенко,,
16821,EU.7195.18,person,Igor Antropenko,,
16822,EU.7195.18,person,,,
16823,EU.7196.17,person,Ольга Николаевна Ануфриева,,
16824,EU.7196.17,person,Olga Anufriyeva,,
16825,EU.7196.17,person,,,
16826,EU.7197.16,person,Валентина Николаевна Артамонова,,
16827,EU.7197.16,person,Valentina Artamonova,,
16828,EU.7197.16,person,,,
16829,EU.7198.15,person,Алёна Игоревна Аршинова,,
16830,EU.7198.15,person,Aljona Igorevna Arschinova,,
16831,EU.7198.15,person,,,
16832,EU.7199.14,person,Ринат Зайдулаевич Аюпов,,
16833,EU.7199.14,person,Rinat Ayupov,,
16834,EU.7199.14,person,,,
16835,EU.7200.20,person,Леонид Иванович Бабашов,,
16836,EU.7200.20,person,Leonid Babashov,,
16837,EU.7200.20,person,,,
16838,EU.7201.19,person,Тимофей Баженов,,
16839,EU.7201.19,person,Timofey Bazhenov,,
